0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
-1.26005,-0.261692,-0.36946,-0.674145,-0.873437,-0.333073,-0.660221,0.358592,-0.541601,-0.756546,-0.392614,1.91336,1.09262,-0.305315,0.187122,0.0723886,-0.220179,-0.434464,0.0364295,1.37429
-1.22586,-2.15113,-0.36946,-0.515071,-0.259259,0.18139,-0.660221,0.909931,-0.733719,-0.565368,-0.122231,2.03648,1.21346,-0.195081,1.0839,0.0185721,-0.354626,-0.192064,-0.0256945,0.725108
-1.08911,-2.22773,-0.36946,-0.488559,-0.873437,0.372818,-0.526085,0.620478,-0.541601,-0.00307692,-0.392614,1.34962,1.10873,-0.0481034,0.170202,-0.465776,-0.489073,-0.632791,-0.0132697,-0.599224
-1.36262,-2.15113,-0.353234,-0.674145,-0.16477,-0.153609,-0.660221,0.344808,-1.1948,0.221839,-0.81321,1.42089,0.915378,-0.342059,-0.0666831,-0.304327,0.0935302,0.00626271,-0.55996,-0.15778
-1.34553,-2.27879,-0.36946,-0.72717,0.969097,-0.057895,-0.626687,0.579127,-0.925837,0.975309,-0.497763,2.5419,1.18124,-0.587022,-0.0666831,-0.133908,-0.220179,-0.0818827,-0.547536,1.1276
-1.17458,-0.695751,-0.361347,-0.912756,-0.826192,-0.0818235,-0.559619,0.46886,-0.810566,0.244331,-0.332529,1.9004,0.883153,-1.07695,-0.0666831,-0.0800915,-0.130548,-0.324282,-0.0629688,0.686157
-1.05492,-0.414889,-0.36946,-0.939269,-0.873437,-0.21343,-0.593153,0.372375,-1.04111,-0.835267,-0.152274,1.54401,0.53673,-0.844233,-0.0328424,-0.0173056,0.00389899,-0.412428,-0.212066,0.673173
-0.832688,-2.20219,-0.36946,-0.819963,-0.826192,-0.368966,-0.660221,0.248324,-0.868202,-0.160518,-0.377593,1.10338,0.440054,-0.562526,-0.117444,-0.546501,-0.175363,-0.0598463,0.446448,0.867928
-0.883972,-1.666,-0.36946,-0.0908737,-0.873437,-0.273252,-0.660221,0.46886,-0.618448,0.581705,-0.437678,1.10986,-0.0997214,-0.158337,-0.134365,-0.528562,0.00389899,-0.214101,0.620395,1.73783
-0.31985,-1.07874,-0.36946,0.412861,-0.684459,0.26514,-0.526085,0.689395,-0.234211,0.255577,-0.122231,0.734032,-0.381693,0.160115,0.880858,0.215899,-0.354626,-0.0818827,0.197952,0.140844
-0.456607,-0.59362,-0.36946,0.585191,-0.684459,0.18139,-0.157213,0.46886,0.0347542,-0.655334,0.418535,-0.160184,-0.325299,0.748027,0.813177,0.431165,0.407239,0.138481,0.58312,0.0499584
0.124609,-1.56387,-0.36946,1.28777,0.685631,0.767639,0.0439897,0.882364,0.322932,0.131873,0.223258,-0.212023,-0.148059,1.44617,1.20235,0.81685,1.88615,1.17419,0.943439,0.465435
0.31265,-2.22773,-0.36946,1.02264,1.44154,0.719782,0.0104558,0.482643,-0.0036695,-0.059306,0.673897,-0.581373,-0.156116,1.37268,0.796256,0.798911,1.25874,0.931789,0.806767,-0.196731
-0.217283,-1.64047,-0.36946,0.227274,-0.16477,0.0019263,-0.0566118,0.317241,-0.272635,-0.239239,-0.10721,-0.555453,-0.430032,0.417326,0.694734,-0.178755,0.138346,0.380881,0.148253,-0.521322
-0.148904,-0.746817,-0.36946,-0.289716,-0.542726,-0.715929,-0.224281,-0.3168,-0.599236,-0.486647,-0.783168,-0.581373,-0.712004,-0.293066,-0.218967,-0.824553,-0.264995,-0.742973,-0.435713,-0.612207
-0.695931,-0.976613,-0.36946,-0.541584,-0.58997,-1.14664,-0.324882,-0.799222,-0.925837,-0.621597,-1.21878,-0.432337,-0.889243,-0.550278,-0.912702,-1.03085,-0.668335,-0.897228,-0.796032,-0.832929
-1.08911,-1.07874,-0.36946,-0.793451,-0.58997,-1.31414,-0.425484,-1.01976,-0.925837,-0.621597,-1.26385,-0.561933,-0.953694,-0.697256,-1.08191,-1.18333,-0.892413,-1.33795,-0.994828,-0.768011
-1.08911,-1.00215,-0.36946,-1.01881,0.496653,-1.31414,-0.425484,-1.47461,-0.868202,-0.621597,-1.24883,-0.67209,-0.993976,-1.3954,-1.13267,-1.33581,-0.937229,-1.4261,-1.52909,-1.31332
-1.14039,-0.976613,-0.36946,-1.04532,-0.0230365,-1.42182,-0.39195,-1.29543,-0.829778,-0.621597,-1.27887,-0.68505,-0.929525,-1.48114,-1.14959,-1.34478,-0.847597,-1.40406,-1.56637,-1.44316
-1.07201,-0.900015,-0.36946,-1.21765,-0.542726,-1.42182,-0.425484,-1.13003,-1.0219,-0.745301,-1.33896,-0.555453,-1.05843,-1.43214,-1.21727,-1.43447,-1.16131,-1.33795,-1.61607,-1.45614
-1.48228,-0.440422,-0.36946,-1.21765,0.354919,-1.40986,-0.727288,-1.28164,-1.50219,-1.15015,-1.75955,-0.67857,-1.16316,-1.33416,-1.31879,-1.59592,-1.38538,-1.77868,-1.15635,-1.50808
-1.17458,1.50008,-0.353234,-0.501815,-0.684459,-0.488608,-0.626687,-0.551119,-1.13717,-0.767792,-1.09861,-0.134265,-0.695891,-0.721752,-0.38817,-0.636195,-0.489073,-1.1837,-0.920279,-0.988733
-1.1062,1.11709,-0.36946,-0.236692,-0.448237,-0.153609,-0.593153,-0.220315,-0.0420931,-0.869005,-0.437678,1.24594,0.343378,-0.109344,0.0348392,0.0365109,-0.354626,-0.258173,-0.472987,0.491402
-0.883972,0.402164,-0.36946,-0.647633,1.20532,0.0258549,-0.559619,0.689395,-0.0613049,-0.599105,-0.768146,1.3237,0.705913,-0.158337,0.204043,0.153113,-0.264995,0.0723718,-0.398438,2.01049
-0.986539,0.0702359,-0.36946,-1.13811,1.29981,-0.117716,-0.727288,0.951282,-0.234211,0.368035,-0.69304,0.604436,1.01205,-0.501285,0.576291,0.440135,0.138346,-0.0157736,-0.0132697,1.21849
-1.05492,0.044703,-0.36946,-0.872988,1.91399,0.456568,-0.593153,1.25452,-0.695295,0.401772,-0.332529,1.27186,0.931491,-0.636015,0.745495,0.215899,0.138346,-0.258173,0.160677,0.958813
-1.27715,-0.670218,-0.36946,-0.833219,-0.637215,0.0497834,-0.324882,0.82723,-0.714507,0.278068,-0.0771673,0.980266,1.03622,-0.685007,0.339406,-0.322266,-0.489073,-0.765009,0.3222,-0.430436
-1.53357,-2.32986,-0.36946,-0.886244,-0.873437,-0.0937877,-0.626687,0.372375,-1.0219,1.94245,-0.843253,0.844189,0.528673,-0.427796,0.119441,-0.0173056,-0.668335,-0.875191,-0.29904,-0.170763
-1.20877,-2.35539,-0.36946,-0.8995,-0.070281,-0.105752,-0.626687,-0.192748,-0.810566,0.43551,-0.753125,1.07098,0.560899,-0.758496,0.796256,-0.0531832,-0.892413,-0.478537,-0.336314,0.621239
-1.15748,-2.55965,-0.36946,-0.674145,-0.873437,-0.416823,-0.693755,0.165623,-0.522389,-0.846513,-0.197338,1.49217,0.53673,-1.0647,0.305565,-0.0173056,-0.847597,-0.742973,0.197952,0.828977
-1.15748,-2.50859,-0.36946,-0.435534,-0.826192,-0.21343,-0.593153,-0.110047,-0.599236,-0.981463,-0.242401,1.3561,0.512561,-0.929971,0.237884,0.0454803,-0.937229,-0.478537,0.396748,0.764059
-1.26005,-2.38092,-0.36946,-0.607864,-0.448237,-0.668072,-0.39195,0.0277874,-0.714507,0.941571,-0.407636,1.05802,0.166138,-0.746248,-0.218967,-0.474746,-0.802782,-0.853155,0.806767,0.569304
-1.00363,-2.10006,-0.36946,-0.409022,1.25256,-0.46468,-0.459018,0.551561,-0.368694,0.739147,-0.602912,0.630355,-0.236679,-0.489037,-0.100524,-0.313296,-0.30981,-0.52261,0.694943,1.1276
-0.866877,-1.8958,-0.36946,0.187506,-0.117525,0.289068,-0.39195,1.0202,-0.560813,0.91908,-0.272444,-0.179623,-0.285017,0.270349,1.01622,0.368379,0.541686,-0.03781,0.781917,0.166811
-0.695931,-1.33407,-0.328896,0.69124,-0.542726,0.289068,-0.324882,0.78588,0.053966,-0.441664,-0.122231,-0.445296,-0.325299,0.956245,0.914699,0.296624,-0.0857322,0.44699,0.0612791,0.0499584
0.00494713,-2.30432,-0.36946,1.49987,0.0714524,0.312997,-0.123679,1.0202,0.322932,0.00816889,0.373471,-0.380498,-0.373637,1.18896,1.11774,0.879636,0.989842,0.777535,0.632819,0.543337
0.261366,-2.63625,-0.36946,1.38056,0.78012,0.767639,-0.157213,1.03398,0.053966,-0.115535,0.103088,-0.568413,-0.317243,1.18896,0.643973,0.736125,0.362424,0.579208,0.645244,-0.0409271
0.0220418,-2.68732,-0.36946,0.505654,0.307675,-0.177538,-0.257815,0.675612,-0.157364,-0.284222,0.0129604,-0.67857,-0.583102,0.39283,0.339406,0.332502,0.227977,-0.214101,0.29735,-0.326567
-0.54208,-2.89158,-0.36946,-0.302972,0.26043,-0.668072,-0.190747,0.248324,-0.541601,-0.306714,-0.708061,-0.749848,-0.655609,0.0498818,-0.37125,-0.340204,-0.30981,-0.412428,-0.149942,-0.58624
-0.764309,-2.53412,-0.36946,-0.528327,-0.542726,-1.07486,-0.291349,-0.385717,-0.772143,-0.407926,-0.948402,-0.529534,-0.824792,-0.427796,-0.608135,-0.600318,-0.713151,-0.720937,-0.696633,-0.638174
-0.883972,-0.900015,-0.36946,-0.766939,-0.542726,-1.24236,-0.358416,-0.757872,-0.964261,-0.565368,-1.21878,-0.730409,-0.889243,-0.636015,-0.963463,-1.01291,-0.668335,-1.09555,-0.920279,-0.664142
-1.17458,-0.95108,-0.36946,-0.965781,-0.495481,-1.31414,-0.425484,-1.15759,-0.964261,-0.599105,-1.20376,-0.866485,-0.96175,-1.4199,-0.912702,-1.18333,-0.937229,-1.1837,-1.49182,-1.30034
-1.19167,-0.95108,-0.36946,-0.992293,-0.448237,-1.31414,-0.39195,-0.978408,-1.00268,-0.610351,-1.20376,-0.69153,-0.937581,-1.17493,-1.23419,-1.3089,-1.02686,-1.35999,-1.50424,-1.43018
-1.22586,-0.874482,-0.36946,-1.1116,-0.542726,-1.38593,-0.492552,-0.854356,-1.0219,-0.722809,-1.35398,-0.69801,-0.969807,-1.38315,-1.28495,-1.32684,-0.937229,-1.16166,-1.57879,-1.41719
-1.60194,-0.77235,-0.36946,-1.27067,0.78012,-1.43378,-0.727288,-1.26786,-1.46377,-1.10517,-1.66942,-0.788727,-1.18733,-1.33416,-1.5726,-1.56004,-1.25094,-1.73461,-1.35515,-1.53405
-1.48228,-0.414889,-0.36946,-0.780195,-0.873437,-1.23039,-0.626687,-0.86814,-1.1948,-1.09392,-1.42908,-0.633211,-0.945638,-0.86873,-1.03114,-1.15642,-0.847597,-1.6685,-0.920279,-1.32631
-1.431,0.325565,-0.377573,-0.316229,-0.826192,-0.440751,-0.693755,0.124272,-0.599236,-0.756546,-1.18874,-0.639691,-0.397806,-0.195081,-0.523534,-0.115969,-0.444257,-1.05148,-0.522686,-0.326567
-1.20877,0.887289,-0.36946,0.160994,-0.873437,0.0258549,-0.626687,0.689395,-0.560813,-0.53163,-0.497763,-0.393458,-0.30113,-0.231826,0.220963,-0.40299,-0.489073,-0.742973,-0.0878184,-0.482371
-1.00363,1.11709,-0.377573,-0.0908737,-0.873437,-0.141645,-0.492552,0.951282,-0.887414,-0.475401,-0.22738,-0.749848,-0.0916651,-0.342059,0.457849,-0.241541,-0.175363,-0.809082,0.0364295,-0.3006
-1.22586,1.52561,-0.36946,0.00191949,0.969097,0.169426,-0.39195,0.661828,-0.925837,-0.374189,-0.392614,-0.646171,-0.043327,-0.170585,0.694734,0.188991,0.496871,-0.0157736,0.0985534,-0.58624
-1.20877,0.580894,-0.36946,0.134481,0.969097,0.803532,-0.224281,0.923715,-0.676083,-0.430418,-0.302487,-0.866485,-0.115834,0.343838,0.711654,0.153113,0.720949,-0.214101,0.384324,-1.0147
-1.14039,-0.925547,-0.36946,-0.249948,-0.826192,0.0378191,-0.324882,0.896148,-0.84899,-0.632842,-0.69304,-0.548974,-0.140003,0.356086,0.593212,-0.0890609,0.183161,-0.192064,-0.187217,-1.11857
-1.05492,-1.5894,-0.36946,-0.422278,-0.070281,0.241211,-0.526085,0.813447,-1.0219,-0.509138,-0.212359,-0.834086,-0.236679,0.06213,0.000998365,0.0634191,0.541686,0.402917,0.0861287,-0.703093
-1.1233,-1.84473,-0.36946,0.0947127,-0.212014,0.468532,-0.425484,0.703179,-0.407118,-0.576613,-0.377593,-0.69801,-0.220567,-0.305315,0.102521,0.000633279,0.272793,-0.03781,0.29735,-0.936798
-0.935255,-1.94686,-0.36946,-0.316229,-0.873437,0.336926,-0.492552,0.496427,-0.503177,-0.621597,-0.22738,-0.600812,-0.148059,-0.219578,0.0517595,0.0185721,0.138346,0.0723718,0.0612791,-0.949782
-0.986539,-1.94686,-0.36946,-0.27646,-0.070281,0.0976404,-0.39195,0.868581,-0.560813,-0.66658,-0.452699,-0.335139,-0.0674961,-0.121592,0.288645,-0.160816,-0.0857322,0.00626271,0.284925,-1.11857
-0.610458,-1.61494,-0.36946,-0.10413,1.29981,-0.105752,-0.459018,0.551561,-0.618448,-0.599105,-0.57287,-0.555453,0.158082,0.135619,0.0686799,-0.0621527,0.452055,-0.302246,0.148253,-1.0147
-0.866877,-0.823416,-0.36946,0.452629,0.354919,-0.249323,-0.526085,0.689395,-0.445542,-0.599105,-0.0471248,-0.536014,0.0855745,0.343838,0.863938,0.305593,0.138346,-0.28021,0.0115799,-0.209714
-0.815593,-0.721284,-0.353234,0.373092,-0.448237,0.0737119,-0.157213,0.661828,0.284508,-0.53163,-0.00206091,-0.788727,-0.188341,0.307093,0.559371,0.996238,0.227977,0.402917,0.148253,0.309631
-0.524985,-1.8958,-0.361347,0.62496,-0.448237,0.241211,-0.023078,0.661828,0.553474,-0.115535,0.253301,-0.574893,-0.268905,1.44617,0.779336,1.12181,1.07947,1.10808,0.595545,0.608255
-0.422418,-2.45752,-0.36946,0.571935,1.11083,-0.0459307,-0.123679,0.455076,0.0731779,-0.0705518,0.133131,-0.885925,-0.38975,1.71563,0.914699,1.02315,1.34837,0.799571,0.682519,-0.0409271
-0.336945,-2.61072,-0.36946,0.359836,-0.212014,-0.177538,-0.0566118,0.179406,-0.195788,-0.18301,-0.287465,-0.69801,-0.446144,0.882756,0.880858,0.35044,0.900211,0.667353,0.110978,-0.170763
-0.576269,-2.89158,-0.36946,-0.223435,-0.448237,-0.452716,-0.190747,0.19319,-0.368694,-0.419172,-0.377593,-0.736889,-0.63144,0.356086,-0.0836035,-0.0621527,-0.0857322,0.44699,-0.286615,-0.365518
-0.781404,-3.09584,-0.36946,-0.541584,-0.495481,-0.8595,-0.157213,-0.482202,-0.483965,-0.475401,-0.858274,-0.536014,-0.800623,-0.121592,-0.38817,-0.429899,-0.354626,-0.478537,-0.55996,-0.664142
-0.969444,-3.14691,-0.36946,-0.912756,-0.495481,-0.979143,-0.224281,-1.00597,-0.618448,-0.576613,-1.08359,-0.892404,-0.889243,-0.476789,-0.895782,-0.537532,-0.668335,-1.02945,-0.920279,-0.638174
-1.08911,-3.19798,-0.36946,-0.926013,-0.495481,-1.18254,-0.324882,-1.4057,-0.752931,-0.610351,-1.18874,-0.756328,-0.87313,-1.16269,-1.06499,-0.788675,-0.802782,-1.11759,-1.4794,-1.22244
-1.17458,-3.22351,-0.36946,-0.992293,-0.448237,-1.25432,-0.39195,-1.30921,-0.676083,-0.565368,-1.18874,-0.808167,-0.953694,-1.24842,-1.16651,-0.977033,-0.713151,-1.31592,-1.57879,-1.35227
-1.24296,-3.09584,-0.36946,-1.17788,-0.448237,-1.31414,-0.459018,-1.10246,-0.733719,-0.734055,-1.30891,-0.743368,-0.945638,-1.29742,-1.21727,-1.27302,-0.892413,-1.35999,-1.66577,-1.43018
-1.65323,-2.99371,-0.345122,-1.46952,-0.495481,-1.43378,-0.593153,-1.25408,-1.25244,-1.20638,-1.66942,-0.885925,-1.17122,-1.27292,-1.60644,-1.57798,-1.02686,-1.75665,-1.36757,-1.54703
-1.70451,-2.76392,-0.36946,-0.872988,-0.542726,-1.25432,-0.660221,-0.90949,-1.13717,-1.08267,-1.53423,-0.918324,-0.96175,-1.18718,-1.04807,-1.26405,-0.982044,-1.84479,-1.26817,-1.15752
-1.34553,-1.9724,-0.36946,-0.263204,1.20532,-0.907357,-0.593153,-0.992191,-0.445542,-0.824021,-0.858274,-0.879445,-0.647553,-0.59927,-0.878862,-0.627226,-0.623519,-1.71257,-1.0321,-0.508338
-1.17458,-1.07874,-0.36946,-0.157155,1.15808,-0.512537,-0.425484,-0.482202,-0.253423,-0.677826,-0.542827,-0.762808,-0.558933,0.06213,-0.185126,-0.510623,-0.354626,-1.16166,-0.522686,-0.819945
-0.644647,-1.12981,-0.36946,0.333324,-0.873437,-0.057895,-0.358416,0.413726,-0.272635,-0.599105,-0.257423,-0.788727,-0.349468,0.699034,0.000998365,-0.133908,-0.130548,-0.52261,0.334624,-1.18349
-0.678836,0.504295,-0.36946,0.465886,-0.873437,0.169426,-0.224281,0.482643,-0.63766,-0.306714,0.35845,-0.866485,-0.293074,0.625545,0.96546,0.296624,0.452055,-0.170028,0.396748,-0.72906
-0.678836,1.65328,-0.36946,-0.0908737,-0.826192,0.695853,0.0104558,0.51021,-0.752931,-0.374189,-0.137252,-0.911844,-0.502539,0.503064,1.28695,0.224869,-0.0409166,0.0944081,0.0115799,-0.923815
-0.95235,1.24475,-0.36946,-0.700658,1.20532,-0.29718,-0.257815,-0.564903,-0.925837,-0.812775,-0.708061,-0.620252,-0.712004,-0.121592,0.204043,-0.331235,0.00389899,-0.0818827,-0.386013,-0.936798
-1.1233,0.708559,-0.36946,-0.528327,1.20532,-0.237359,-0.593153,-0.771655,-1.13717,-0.857759,-0.963423,-0.963683,-0.792567,-0.391052,0.119441,-0.394021,-0.0409166,-0.654828,-0.448137,-1.00172
-0.849782,0.300032,-0.36946,-0.713914,-0.58997,-0.680037,-0.291349,-0.537336,-1.0219,-0.767792,-0.993466,-0.847046,-0.728116,-0.256322,-0.422011,-0.420929,-0.0409166,-0.765009,-0.622084,-1.00172
-1.08911,-0.0574286,-0.36946,-0.753682,-0.684459,-0.54843,-0.39195,-0.620037,-1.13717,-0.936479,-1.20376,-0.944243,-0.752285,-0.525781,-0.591215,-0.56444,-0.713151,-0.742973,-0.783607,-1.14454
-1.31134,0.121302,-0.36946,-0.687402,-0.637215,-0.811643,-0.425484,-0.495985,-1.21401,-0.947725,-1.33896,-0.67857,-0.784511,-0.660511,-0.540454,-0.698981,-0.757966,-1.09555,-0.671784,-1.36526
-1.29424,0.351098,-0.36946,-0.72717,1.29981,-0.620215,-0.459018,-0.0549136,-1.13717,-0.913988,-1.27887,-0.970162,-0.816736,-0.489037,-0.100524,-0.698981,-0.399441,-1.20574,-0.597235,-0.845913
-1.08911,1.29582,-0.36946,-0.236692,1.01634,-0.46468,-0.425484,0.138056,-0.291847,-0.644088,-1.00849,-0.788727,-0.679778,-0.317563,0.0517595,0.162083,-0.578704,-0.963337,-0.622084,-0.560273
-0.935255,1.72987,-0.36946,0.320068,-0.259259,-0.285216,-0.39195,0.19319,0.0347542,-0.542876,-0.798189,-0.892404,-0.623384,0.0988745,0.204043,0.341471,0.362424,0.00626271,-0.361164,-0.170763
-0.114715,0.529828,-0.36946,1.27451,0.732875,0.420675,-0.123679,0.841014,0.30372,0.109381,0.23828,-0.633211,-0.373637,1.36043,1.10082,0.798911,1.03466,1.10808,0.160677,0.244713
0.00494713,-0.185093,-0.36946,0.810546,0.921853,0.372818,-0.157213,0.372375,0.053966,-0.138027,0.0880668,-0.898884,-0.615327,1.2257,0.728575,0.861697,0.362424,0.645317,0.29735,-0.287616
-0.439512,-0.363823,-0.36946,0.121225,0.732875,-0.38093,0.0104558,-0.289233,-0.253423,-0.374189,-0.257423,-0.853526,-0.671722,0.564304,0.0348392,0.188991,0.227977,-0.346319,-0.174792,-0.547289
-0.73012,-0.644685,-0.36946,-0.342741,-0.259259,-0.668072,-0.123679,-0.509769,-0.560813,-0.53163,-0.738104,-0.860005,-0.816736,-0.244074,-0.608135,-0.41196,-0.264995,-0.765009,-0.783607,-0.664142
-1.08911,-0.874482,-0.36946,-0.660889,-0.212014,-1.15861,-0.324882,-1.04733,-0.63766,-0.644088,-1.05355,-0.561933,-0.929525,-0.513533,-0.861941,-0.627226,-0.668335,-1.02945,-1.01968,-0.858896
-1.1062,-0.976613,-0.36946,-1.01881,-0.259259,-1.21843,-0.39195,-1.41948,-0.772143,-0.632842,-1.32393,-0.853526,-0.913412,-0.648263,-1.13267,-0.725889,-0.668335,-1.02945,-1.20605,-0.819945
-1.17458,-0.976613,-0.36946,-1.05857,-0.259259,-1.25432,-0.39195,-1.72272,-0.752931,-0.644088,-1.30891,-0.963683,-0.977863,-1.35866,-1.25111,-1.20127,-0.668335,-1.33795,-1.62849,-1.37824
-1.14039,-0.976613,-0.36946,-1.04532,-0.259259,-1.42182,-0.425484,-1.22651,-0.695295,-0.66658,-1.32393,-0.749848,-0.913412,-1.3954,-1.23419,-1.37169,-0.713151,-1.44814,-1.64092,-1.45614
-1.14039,-0.874482,-0.36946,-1.24416,-0.259259,-1.33807,-0.492552,-1.39191,-0.752931,-0.824021,-1.4441,-0.814647,-1.05037,-1.3954,-1.30187,-1.3986,-0.757966,-1.38203,-1.49182,-1.48211
-1.49938,-0.236159,-0.36946,-1.21765,-0.306503,-1.23039,-0.693755,-1.28164,-1.21401,-1.1389,-1.62436,-0.652651,-1.25178,-1.44439,-1.25111,-1.56004,-1.11649,-1.86683,-1.05695,-1.54703
-1.05492,1.70434,-0.36946,-0.634377,-0.212014,-0.29718,-0.626687,-0.785439,-0.983473,-0.306714,-1.08359,-0.445296,-0.792567,-1.00346,-0.422011,-0.698981,-0.444257,-1.27185,-0.920279,-1.13155
-1.26005,1.14262,-0.36946,-0.422278,1.72501,0.169426,-0.559619,-0.978408,-0.176576,0.278068,-0.647976,1.18114,0.375603,-0.317563,-0.489693,0.00960269,0.00389899,-1.05148,-0.386013,0.764059
-1.27715,0.683026,-0.353234,-0.316229,2.29194,-0.225395,-0.526085,0.165623,0.226872,0.109381,-0.287465,1.95872,0.673688,-0.574774,-0.337409,0.332502,-0.444257,-0.412428,-0.572385,1.50413
-1.15748,-1.35961,-0.36946,-0.674145,1.34705,-0.0937877,-0.660221,0.716962,-0.42633,0.0981354,-0.34755,2.04944,0.762307,-0.489037,-0.0497627,0.081358,-0.578704,-0.787046,-0.460562,1.32236
-1.08911,-1.20641,-0.36946,-0.528327,0.638386,0.169426,-0.459018,1.0202,-0.676083,0.210594,-0.467721,2.04944,1.14096,-0.611519,0.237884,0.0544497,-0.444257,0.0723718,-0.323889,1.40026
-1.05492,-1.76813,-0.36946,-0.660889,-0.58997,0.0019263,-0.39195,0.909931,-0.541601,0.199348,-0.302487,1.33666,0.730082,-0.574774,0.136361,-0.510623,-0.264995,-0.654828,-0.0753936,-0.703093
-1.14039,-1.99793,-0.36946,-0.872988,1.3943,-0.0698592,-0.492552,0.482643,-1.13717,0.143119,-0.738104,0.883068,0.62535,-0.59927,-0.0497627,-0.295357,-0.668335,-0.610755,-0.423288,-0.144796
-1.1062,-2.049,-0.36946,-1.13811,0.638386,0.0976404,-0.559619,0.179406,-0.772143,0.109381,-0.632955,1.62177,1.10067,-0.623767,-0.185126,-0.205663,-0.399441,-0.897228,-0.311465,0.919862
-0.918161,-2.22773,-0.36946,-1.04532,-0.684459,0.0258549,-0.459018,0.220757,-0.714507,1.54885,-0.317508,1.13578,0.883153,-0.782993,-0.269728,-0.367113,-0.757966,-1.00741,-0.100243,0.932846
-0.95235,-2.27879,-0.36946,-1.04532,-0.873437,-0.141645,-0.559619,-0.151398,-0.676083,0.00816889,-0.317508,1.07746,0.617293,-0.917722,-0.151285,-0.277419,-0.623519,-0.853155,-0.0878184,0.854944
-1.08911,-1.64047,-0.36946,-0.965781,-0.826192,-0.129681,-0.559619,-0.523552,-0.695295,-0.869005,-0.0771673,0.792351,0.577011,-0.4033,0.0348392,-0.591348,-0.354626,-0.875191,0.123403,1.02373
-0.969444,-0.619153,-0.36946,-0.395766,0.496653,-0.201466,-0.492552,-0.206532,-0.291847,-0.846513,-0.422657,0.727552,0.0291801,-0.366555,-0.0666831,-0.627226,0.0487146,-0.456501,0.160677,1.46518
-0.713026,-0.440422,-0.36946,0.041688,-0.400992,0.169426,-0.358416,-0.137614,-0.0228813,-0.610351,-0.152274,0.0277311,-0.196398,0.405078,0.96546,0.35941,-0.220179,0.0944081,0.0861287,0.166811
-0.524985,1.75541,-0.345122,0.465886,1.3943,0.360854,-0.324882,0.0277874,0.111602,-0.677826,-0.317508,0.0147714,-0.502539,0.870508,0.897779,0.19796,-0.0409166,-0.103919,0.359474,0.348582
0.0562309,1.21922,-0.36946,1.22149,1.01634,0.480497,-0.224281,0.331025,0.572685,-0.0255686,0.403514,-0.283301,-0.333355,1.36043,0.762415,0.691278,1.12429,0.645317,0.483722,0.465435
0.244271,0.351098,-0.36946,1.00939,1.01634,0.516389,-0.257815,0.730746,0.053966,-0.138027,0.223258,-0.393458,-0.405863,1.23795,0.813177,0.296624,0.496871,0.0944081,0.309775,-0.0928617
-0.336945,-0.185093,-0.36946,0.0947127,-0.070281,0.133533,-0.291349,0.0140039,-0.0613049,-0.452909,-0.332529,-0.68505,-0.679778,0.429575,-0.0836035,-0.331235,0.0935302,-0.28021,-0.0505441,-0.560273
-0.456607,-0.59362,-0.36946,-0.422278,-0.58997,-0.656108,-0.358416,-0.620037,-0.483965,-0.520384,-0.828231,-0.587853,-0.776454,-0.097096,-0.489693,-1.00394,-0.354626,-0.566682,-0.535111,-0.768011
-0.764309,-0.874482,-0.36946,-0.528327,-0.542726,-1.00307,-0.358416,-0.992191,-0.656872,-0.610351,-1.23381,-0.523054,-0.824792,-0.452293,-0.79426,-1.12951,-0.489073,-0.875191,-0.858155,-0.793978
-1.05492,-0.925547,-0.36946,-0.819963,-0.58997,-1.27825,-0.358416,-1.21273,-0.714507,-0.610351,-1.30891,-0.769288,-0.929525,-0.721752,-1.03114,-1.1923,-0.892413,-1.09555,-1.16878,-0.742044
-1.1062,-0.925547,-0.36946,-0.979037,-0.542726,-1.32611,-0.39195,-1.47461,-0.656872,-0.632842,-1.26385,-0.646171,-0.977863,-1.43214,-1.21727,-1.33581,-0.937229,-1.11759,-1.55394,-1.33929
-1.24296,-0.925547,-0.36946,-1.03206,-0.58997,-1.46968,-0.358416,-1.18516,-0.752931,-0.677826,-1.23381,-0.749848,-0.977863,-1.38315,-1.14959,-1.41653,-0.982044,-1.29388,-1.61607,-1.43018
-1.27715,-0.823416,-0.36946,-1.13811,-0.542726,-1.27825,-0.459018,-1.22651,-0.829778,-0.812775,-1.45913,-0.67209,-1.04231,-1.4199,-1.25111,-1.45241,-1.20612,-1.24981,-1.46697,-1.49509
-1.60194,-0.108494,-0.36946,-1.17788,-0.637215,-1.35004,-0.693755,-1.14381,-1.27165,-1.1389,-1.72951,-0.652651,-1.21955,-1.32191,-1.30187,-1.50623,-1.25094,-1.60239,-1.0321,-1.53405
-1.20877,1.80647,-0.36946,-0.581352,-0.684459,-0.333073,-0.660221,-0.771655,-0.983473,-1.03769,-1.11364,-0.32218,-0.800623,-1.01571,-0.591215,-0.627226,-0.623519,-1.1837,-0.994828,-1.15752
-1.49938,1.62774,-0.36946,-0.409022,1.15808,-0.0100379,-0.526085,-0.537336,-0.368694,-0.677826,-0.843253,1.69305,0.246701,-0.182833,-0.472772,-0.223602,-0.354626,-1.31592,-0.286615,0.932846
-1.431,0.683026,-0.36946,-0.674145,1.15808,-0.141645,-0.459018,0.482643,-0.234211,0.109381,-0.888317,2.27623,0.899265,-0.195081,-0.015922,0.171052,-0.937229,-0.985373,0.0115799,1.55606
