,truth,injected,class,TS10,TS17,TS3,TS31,TS38,TS45,TS66,TS73,TS87
144,-941.199989249278,-941.199989249278,0.0,-812.361875739867,-845.116123209543,-763.839419007465,-851.172488627604,-824.4746065759891,-1030.24796257885,-757.936813127473,-669.882579589184,-796.5204453643381
145,-804.676115982552,-804.676115982552,0.0,-739.023903927516,-754.1438809532671,-704.379761354749,-724.521690797124,-679.779523615231,-816.050821305618,-687.2525347107829,-587.907636881689,-647.814869002569
146,-71.1056037752035,-71.1056037752035,0.0,-725.211376421425,-764.701887699662,-567.179197785612,-783.4107513621381,-762.6291037463769,514.4986919324421,-464.64081708850097,-583.4601976360591,172.123879588993
147,-519.300954203451,-519.300954203451,0.0,-607.02435582363,-599.242102289973,-581.115637573126,-522.995421642308,-454.5309945283,-367.346516744042,-540.3987970055761,-443.933994271133,-336.935928637747
148,-781.9484683771809,-781.9484683771809,0.0,-462.828676501091,-390.388123098228,-570.3799440257,-184.414828025797,-50.88208635622829,-902.768186246429,-568.5024003134861,-270.94818858547296,-637.465657335744
149,-814.9499979183411,-814.9499979183411,0.0,-577.576183274331,-620.526966789851,-529.370406535803,-644.926330867832,-626.374911430293,-1009.17173042615,-537.850425294625,-434.069699047415,-679.867667016871
150,-257.922711025282,-257.922711025282,0.0,-256.962956307363,-114.096845129932,-411.802556943538,233.54759486434293,438.325923681186,-12.0759538397956,-357.287208983132,-32.7412336500058,-58.8879310735147
151,-317.067813847539,-317.067813847539,0.0,-484.348034899374,-535.934797836252,-372.9037874341,-576.7860913842401,-566.0506219953501,-168.65587660125098,-332.179259844821,-342.38383187183,-130.866771935831
152,-334.834529210599,-334.834529210599,0.0,3539.940997738579,-273.766788549042,-328.166692818662,-143.59355957952602,-47.140821588707,-248.31734955031,-296.155833835768,-127.883398402917,-156.390073574207
153,-427.235200551979,-427.235200551979,0.0,-3.7339740968944297,202.888212127049,-292.588655654607,679.2748462734099,949.039294195828,-468.087677004626,-278.645022210517,251.050059980782,-265.900888123322
154,-506.395898151228,-506.395898151228,0.0,-98.0400014724918,5.31020164071953,-254.941722895059,275.56288425197005,442.46536375001,-663.446952570176,-257.46944668311,113.56403769119,-360.575860623645
155,-351.365634349122,-351.365634349122,0.0,-158.04865275196698,-134.430567191499,-186.880725739007,-23.232104999380898,64.348271632269,-420.83836972951696,-176.768821472793,20.463905308286897,-191.948886436205
156,204.68138999153,204.68138999153,0.0,-164.360103930729,-183.42810281675,-67.0231162732055,-157.191794831258,-111.887487959744,572.007121878484,5.617008651388151,-3.0621556426513905,427.583440893896
157,-129.97505427742598,-129.97505427742598,0.0,37.7404417680075,120.321482808378,-61.6004896605422,350.265885333008,497.629246817268,-102.119340879593,-37.32764204277901,243.68169072942905,45.516801649178106
158,-257.752132375178,-257.752132375178,0.0,33.5197600075883,74.7072838614501,-29.5069195205197,222.274666699417,328.654525683522,-389.158014822621,-27.857288831895,222.800356593968,-103.926411046644
159,582.518651410226,582.518651410226,0.0,52.79121624111399,68.8805181319458,127.090211799554,166.661471730206,248.353123437635,1135.3954738206098,226.62295423091203,232.39485840537105,835.184566812563
160,290.485669032898,290.485669032898,0.0,178.51632273775502,243.362016528275,137.944197077328,439.065768612266,569.9238269057361,541.08457618068,194.422819805644,380.094987849626,501.05454706326105
161,186.343196059413,186.343196059413,0.0,152.602613267035,161.244468257761,172.795710738157,244.950557428517,320.014791608547,298.557168965378,209.6334967664,331.17334531245604,378.228319720771
162,554.488154622721,554.488154622721,0.0,525.774485215576,755.00335363,268.150354075199,1280.29348433451,1576.3547466245902,940.101495147451,344.173632240595,799.961935147473,786.515852752301
163,568.186685628266,568.186685628266,0.0,481.864659524236,642.871497472279,317.58858471526503,1032.12758193038,1260.3768284404302,918.669378910972,388.721638609131,727.8935228182891,796.2812418173829
164,260.027993175118,260.027993175118,0.0,445.342736517975,543.565537868301,325.22670537376,807.663563817321,973.5387884160132,295.32292573868096,351.46137592793406,665.5435819750389,444.181248355614
165,995.098544205354,995.098544205354,0.0,3742.9577007704,586.389090401945,466.581714916321,842.138156772978,1004.04390892585,1624.71807064909,577.848338502135,711.949125003385,1265.24083474856
166,455.498909978829,455.498909978829,0.0,-2722.921864348878,425.1307309022701,443.426290767271,505.961782138677,580.6135340674169,569.2832787375879,481.130617161133,601.86391472888,653.035985661149
167,226.47582781665,226.47582781665,0.0,615.806186880829,722.2562650546381,459.598425014533,1004.03888870968,1179.37143419092,95.6740325584659,462.490310454732,842.7712873769141,390.1575448763761
168,587.000269848409,587.000269848409,0.0,542.89749298149,563.206014161725,550.909923106352,673.115538515974,762.716541689989,726.0204709226621,592.476247642801,734.0242097566479,790.313508335453
169,722.959914942865,722.959914942865,0.0,527.17609458925,501.586980308612,612.569616745994,520.1112484274701,564.224630826967,936.889119864431,664.965667166531,699.7118225860679,938.059961645066
170,1279.34917493009,1279.34917493009,0.0,869.1156989327341,1046.17774018599,727.473480363911,1470.41433405898,1717.5888866787302,1935.37282861346,843.15432022775,1129.58134857754,1558.6910934066598
171,797.7696209993599,797.7696209993599,0.0,633.974502331766,614.450347169398,707.95790917233,645.924562897505,696.922933787979,992.3383443360808,757.845055749691,811.2683513604801,1012.27492852052
172,930.4372021964572,930.4372021964572,0.0,745.857428868029,771.0320545925019,766.4812546825549,892.3138467806441,988.421013244313,1199.75921361255,827.175882034299,943.387324695994,1156.70707282307
173,848.544717766194,848.544717766194,0.0,760.040828028402,763.027243644857,796.367652010445,840.342630303316,914.67160134532,1006.69689981663,841.309314787282,949.140917372107,1060.0187061489698
174,832.217666561666,832.217666561666,0.0,771.8108943966789,751.81308064225,833.5856774723829,783.5700232452949,835.324779602769,937.4338243381352,871.093490687412,952.1400261434668,1037.2148877137
175,948.579769893784,948.579769893784,0.0,971.940362236964,1060.43067148637,886.707086047259,1309.57387478344,1470.2267688311,1117.64567481999,933.4647313324368,1199.84383026172,1163.78390544704
176,1189.60082816375,1189.60082816375,0.0,800.1311590748711,740.3047231663691,954.638377383886,693.224450833977,705.9706144100861,1532.36555241579,1026.3385793358,965.549734165409,1430.7046027148
177,1541.27145604706,1541.27145604706,0.0,974.290348334942,1006.9482811399,1035.51888682692,1145.2467609207902,1250.88730789671,2155.43535113189,1146.11883851799,1180.42450786471,1822.23206266834
178,1328.55855166435,1328.55855166435,0.0,976.672615263566,983.82765631088,1042.46203831515,1071.53036726283,1152.07803716746,1723.6754432707198,1121.89800055806,1172.95639045923,1579.31225116853
179,1410.28179504328,1410.28179504328,0.0,932.2300291164698,882.538683695669,1085.88394636763,856.9586363977401,881.069934520611,1844.3090743686,1171.0069750477198,1105.23049367355,1667.67964331571
180,858.9851867582221,858.9851867582221,0.0,1101.82435310382,1144.7799705672198,1046.43303646534,1304.90386372404,1422.07213941746,781.77582009328,1058.65069819557,1315.61008531617,1044.43475041187
181,1427.69325154145,1427.69325154145,0.0,1099.9994136507198,1117.98723791257,1149.55212920454,1228.58555935266,1321.19605653089,1816.68190931304,1228.4979483316,1304.16408948157,1680.82805492301
182,1276.64400052441,1276.64400052441,0.0,1116.51263675402,1123.47080907609,1158.54375532433,1212.41984132297,1294.41070124777,1506.20083355167,1214.84203910811,1317.02974531557,1508.08835089375
183,901.2781845084172,901.2781845084172,0.0,1306.40489984996,1423.76153656805,1137.09167038081,1733.91751229331,1926.71685130049,777.530338855695,1143.04629683049,1555.31506242898,1083.33595987472
184,1409.82194814258,1409.82194814258,0.0,1290.19698796665,1376.40870555345,1227.70516814386,1624.6848577025,1786.74929226474,1704.61342075347,1293.57956539424,1526.83875448001,1652.75657664066
185,1273.44640242321,1273.44640242321,0.0,1254.4798189887802,1297.35551000702,1233.68988156533,1459.3696237053,1578.50804638533,1426.48666828577,1279.44254604328,1473.6284291062198,1497.2163804799302
186,1690.16047432541,1690.16047432541,0.0,1304.65154677815,1365.07805800722,1309.10916715786,1562.60382681353,1699.7030843907598,2185.10457889012,1403.83367678488,1532.40136340512,1963.85937986225
187,1176.05593210471,1176.05593210471,0.0,1237.60573780955,1235.73065335635,1263.05219656217,1309.06324548445,1384.27092206574,1203.56151743691,1291.12821449044,1439.7342969918698,1384.06342827388
188,1278.44890632155,1278.44890632155,0.0,1312.928451399,1348.83585798879,1294.5194353813902,1498.1434468892098,1611.54362919985,1377.48927944388,1332.9431483284402,1532.32893316178,1497.76117984057
189,1178.31390195086,1178.31390195086,0.0,1463.70155069383,1591.11976044507,1298.12997332933,1923.85897035475,2129.1799705132003,1174.21778514705,1321.9483416214,1723.4003745164002,1383.9779131459698
190,1376.09860367886,1376.09860367886,0.0,1367.7059578851,1417.0639851457902,1338.23052870411,1594.09284476073,1721.7636771149898,1530.29568562078,1384.7906507229002,1595.02984420232,1605.46145093176
191,1530.8111225843695,1530.8111225843695,0.0,1400.62525868761,1462.74542532319,1370.93575821017,1665.7085783742498,1806.55156478974,1807.62454631822,1435.14094010515,1634.49805972754,1778.77611204452
192,1270.56847460344,1270.56847460344,0.0,1601.5204572920902,1794.31327397934,1348.38971647086,2259.0317418201103,2530.9573929736302,1310.29434448818,1378.85368743614,1892.47524905905,1485.7493354649698
193,1657.86112367996,1657.86112367996,0.0,1336.50929272038,1338.57477142452,1407.24390011047,1422.2485779854198,1503.85690584218,2026.6345113941,1484.84309895729,1546.8032231994698,1921.13429475409
194,1175.2260240706098,1175.2260240706098,0.0,1512.99667811557,1631.8407785644,1352.29156709558,1949.48184330103,2148.27880758884,1116.92569758279,1369.0086749623,1774.41801576156,1378.57418649571
195,1220.24084160069,1220.24084160069,0.0,1602.9681968600598,1780.1553412752398,1363.29274238571,2214.89250863094,2472.4425315714498,1196.56320974533,1385.08438910583,1890.4731226251,1429.62062521026
196,1824.34396185341,1824.34396185341,0.0,1318.60984397144,1296.2360303008802,1444.28303370586,1332.26129617144,1390.66037571256,2324.3882113231,1541.0205316640302,1521.66807126176,2109.6266790320897
197,1234.20828671655,1234.20828671655,0.0,1429.61583760684,1483.23270071458,1369.72546091465,1671.64933482811,1806.4491058338897,1219.2834862331,1393.02439135684,1666.32092422133,1447.0095187103302
198,1578.09616272996,1578.09616272996,0.0,1387.9779556633405,1413.3312135651902,1413.37769582177,1545.63065195329,1652.57683243954,1864.0160557453,1479.78287924112,1613.64949503733,1834.96073003196
199,-95.28066449380412,-95.28066449380412,0.0,1375.08993773249,1393.6430641153302,1385.96400724939,1512.75225415177,1613.3083178053698,1504.91606653759,1428.84925541444,1598.92656144608,1618.8365120224405
200,90.5740099754355,90.5740099754355,0.0,1314.1375152859698,1294.11325580464,1405.4253408534305,1336.4776887991,1398.86638127487,1857.77313426453,1472.29651338976,1522.5204000483802,1829.63419319403
201,392.0697727277459,392.0697727277459,0.0,1322.12225418823,1312.82799894998,1437.8391160239498,1377.06245511693,1450.5911665221302,2428.9599369911302,1543.36601960537,1536.18313861685,2170.7427693225
202,358.3674146617559,358.3674146617559,0.0,1531.53743642103,1674.09962820776,1425.22359323236,2042.45699311102,2268.25216622755,2374.77979604324,1527.9535388794102,1811.7590817081,2135.20053565321
203,-114.98075272127404,-114.98075272127404,0.0,1451.8171433448902,1547.35565717619,1354.15665120988,1822.07568085496,2001.25719070242,1499.75945569214,1399.63329748168,1712.9652102131,1605.55615122599
204,-599.366735323408,-599.366735323408,0.0,1456.5267247813902,1565.05533162796,1279.78650907015,1866.1655560236,2058.74717357267,605.9666850201099,1266.90491095215,1724.3214007896,1063.76900656513
205,537.778919762836,537.778919762836,0.0,1519.69096411452,1683.20565207863,1412.13078407417,2094.69805339572,2342.6757667487,2748.52277258108,1543.00768735845,1812.130529878,2345.63024538473
206,78.95857992915603,78.95857992915603,0.0,1307.58558134308,1336.7707742764098,1337.3424992792698,1480.0142002183,1594.07243322685,1906.2794301011104,1413.5731275199898,1543.53478994112,1833.1207128385504
207,28.923003281166075,28.923003281166075,0.0,1406.9722953259698,1519.1591225487805,1313.3190932940302,1828.81583175599,2026.28571374038,1830.8407351828896,1386.04914425919,1679.57305932439,1780.54164124607
208,-126.55244130852408,-126.55244130852408,0.0,1296.33115946676,1347.37915790401,1273.94330531172,1535.16822422644,1671.9092921116198,1559.87468637831,1330.30313815208,1543.8089946905402,1609.65306086265
209,1455.62359016474,1455.62359016474,0.0,1227.75266588441,1248.21317363968,1265.97422216112,1375.23727328451,1481.8008651740697,1773.1739605929895,1338.31088103294,1463.2010029493802,1728.94753856097
210,1267.2878447392698,1267.2878447392698,0.0,1345.88062080182,1466.52655867131,1218.88718642176,1794.3315332309198,2001.49056992104,1444.19855787391,1271.26090530039,1625.34499719206,1521.6059354733802
211,1380.5661145052698,1380.5661145052698,0.0,1228.09672720222,1286.76846975259,1208.90767262704,1491.03506836031,1636.62992441767,1681.3436635931198,1279.10509340489,1482.0801605891502,1653.6649894696698
212,1153.10144455892,1153.10144455892,0.0,1086.80345687775,1068.5201060185,1153.44771019381,1119.28653249333,1188.33630982743,1282.48333852615,1199.28847700318,1308.88556236545,1402.80074788591
213,887.876531978038,887.876531978038,0.0,1138.68275292962,1178.60602658199,1091.52165185695,1346.19571676642,1473.86213329849,814.56862409374,1108.53517230773,1386.78998105577,1109.7056712774902
214,1422.90541480681,1422.90541480681,0.0,1280.26562392099,1441.81104046716,1130.9678604296,1853.05503112555,2102.75360523777,1845.78923357114,1218.9943528789302,1581.5760539922198,1716.7046084359
215,1516.09211947733,1516.09211947733,0.0,1212.37469491931,1351.57012578096,1112.0611621051,1718.52415975667,1946.28276287072,2051.67839362917,1216.31644494427,1505.1859861163598,1827.07718582731
216,1038.73781720621,1038.73781720621,0.0,909.810429107466,865.179814066528,1018.29585092063,864.891770923411,909.234342821232,1191.3441526639,1067.9681535665302,1124.91855562258,1296.0969856939998
217,772.784549538909,772.784549538909,0.0,1028.06407210526,1092.3914547573402,950.30492858793,1310.4294216866,1464.14000596379,728.037592054498,971.912343290861,1290.94790976513,1003.0359124148
218,1189.72437275678,1189.72437275678,0.0,1063.9358415494698,1181.21039285931,968.790245130206,1505.55271179044,1712.6204794117498,1544.0409743404598,1047.53517932019,1350.59074933898,1478.07033745079
219,982.7837792879732,982.7837792879732,0.0,772.6167755102541,717.1138193803689,905.716260795842,696.3111381184191,731.011412986355,1193.84282412971,964.124269357168,986.303606530488,1251.74990068439
220,533.0313909722889,533.0313909722889,0.0,1035.86228739276,1192.92884041974,810.1578353600031,1597.67519215786,1845.35499086901,390.505525326679,818.1821534718949,1341.7297630422502,752.5709042503439
221,907.061567485194,907.061567485194,0.0,794.431803664294,815.240253461057,819.3714721012,947.880413425112,1059.7121235924,1129.96129400379,879.727885856736,1042.98237577716,1179.8902587379598
222,709.159290184505,709.159290184505,0.0,831.550068328991,910.05283125552,753.886971652643,1158.4916321654598,1328.42767014887,800.250292243468,795.5420072484179,1105.9062010595,964.2436856085808
223,732.1780022888361,732.1780022888361,0.0,736.844892955358,782.5275901627631,715.753031597112,965.736274320809,1103.26226127145,885.030708900159,766.359607463412,998.214709653992,997.171020314505
224,487.7578280142701,487.7578280142701,0.0,867.5099034432691,1037.36632255815,642.216667899754,1469.3324652175,1731.44218876197,470.335776440883,668.626717931282,1183.17645595,729.5114025362351
225,1152.11640517251,1152.11640517251,0.0,510.096503532557,466.598072589132,684.642264436161,472.2645298182241,521.4294179907421,1757.23638661345,800.11533023278,735.4046895763311,1483.89007779063
226,587.829146965879,587.829146965879,0.0,594.335597726071,644.267483834387,568.1595507287191,837.2045898533149,980.209809763928,745.753636300132,619.875985844568,860.764774639767,856.803271234303
227,229.86112322758305,229.86112322758305,0.0,449.264334835015,434.33263919303903,477.418632115777,497.952596397738,576.504249244413,121.16755982898,491.175213604262,688.974260274905,461.832476199712
228,612.637739371566,612.637739371566,0.0,546.966894687667,636.0084607343509,481.233825745687,907.984956002722,1090.91988522441,883.514650879534,549.343200412441,832.316215841873,899.9189678530321
229,576.112667266077,576.112667266077,0.0,678.376226572771,895.272712593416,430.459506224704,1423.3690624960598,1734.56892637807,861.847878582038,500.819934769929,1019.59993984928,866.602031957083
230,222.009032815147,222.009032815147,0.0,246.903927103987,202.001825527488,338.253380799239,206.911014922201,256.722305893413,246.4557874981409,371.415326588512,477.007672115181,476.25699708127
231,-290.313145264789,-290.313145264789,0.0,339.700593909053,396.758320464477,225.187952880421,605.99718080939,758.178314598879,-664.514088350414,201.528667180078,614.580834538819,-91.9293301572131
232,197.387399321274,197.387399321274,0.0,276.626896366622,327.959744255403,240.323330146818,526.158861953385,673.025131762585,296.360675947814,284.3888011684,550.133043987003,464.453053481843
233,434.652400751341,434.652400751341,0.0,392.36016656592005,562.1780416705581,222.887586689272,997.757228486608,1263.5185401980198,788.9354746579901,303.554325513914,717.7250379837019,739.276405046038
234,227.860323851442,227.860323851442,0.0,82.3268665472163,75.7678871129394,-4679.800332501016,159.003379537512,248.797851396362,450.796942443975,210.082416610228,333.181083867496,514.806070766806
235,163.450827352127,163.450827352127,0.0,176.24840541371898,273.444351977275,91.324185463188,564.5997110838659,758.559123626902,379.313833870643,152.473508187041,472.648446009389,450.471580208173
236,266.980739408132,266.980739408132,0.0,241.93823468001705,423.4246179031121,56.071224462233296,883.570865015136,1162.23072890407,622.235671376105,137.262119013339,575.5421745489521,575.000146422498
237,-209.461478122485,-209.461478122485,0.0,-11.3943088751076,33.3187381928455,-53.8353097621057,220.328327680939,362.62487010108,-220.133177068292,-24.79120857849649,264.67191334651403,47.3682178554533
238,285.479898600291,285.479898600291,0.0,-111.935702108327,-98.12155734209932,-38.76641024424521,27.5002422288977,139.307897033667,755.289729251899,59.046349073467,151.967559831731,612.035335043402
239,-35.3318858849209,-35.3318858849209,0.0,-112.375100480579,-60.1638930544364,-128.525753299087,142.66204652274402,293.276778673781,204.034555728815,-63.505038509455794,169.063471875762,259.38858836117697
240,81.42326945449351,81.42326945449351,0.0,-100.715743476833,-1.86495558272294,-161.82106785732,294.650159616746,492.314486922105,471.449233358375,-75.1491245489096,201.790646927813,398.75205455043897
241,105.480552268676,105.480552268676,0.0,-308.67611561271,-315.601075498653,-206.784152990044,-230.227441172938,-137.928846961279,565.135936511962,-110.03671001296,-50.4227621231962,433.84191936436304
242,-144.200255989455,-144.200255989455,0.0,-97.796807692642,79.5232229340613,-286.626207891157,533.7968529714241,810.7504523820841,146.225427289312,-213.925996860247,240.498111007182,161.070961491129
243,-463.67924273506,-463.67924273506,0.0,-314.427165456324,-249.480295277473,-375.03869260832,-19.5429714494599,145.447482199702,-403.711009092237,-335.13253476235803,-23.2127462435465,-190.244996108356
244,-24.933946082779,-24.933946082779,0.0,-661.948057459083,-800.474503348853,-365.437535216678,-977.073796971731,-1015.14664470484,464.787479213181,-264.009624657224,-456.857061570824,310.979135588485
245,-839.906730322773,-839.906730322773,0.0,-533.294024039789,-545.714515937939,-516.546108104219,-469.69188689122296,-381.248765946356,-1013.4404639867698,-509.740494918858,-273.078192878802,-597.658863694533
246,-541.096868016987,-541.096868016987,0.0,-317.359988577794,-143.684700769611,-523.757812608656,304.939502376127,579.888417713682,-407.9999824782601,-473.01938563129096,23.6906031622258,-253.95910526567403
247,-522.548022921308,-522.548022921308,0.0,-623.711746896358,-626.479711800481,-566.317157796008,-530.331999393003,-431.416322081401,-327.73389470705297,-506.633542244808,-357.200265613864,-225.50798926509304
248,-551.207688728053,-551.207688728053,0.0,-585.803416976553,-527.0339415953849,-614.175238610705,-307.40133393096903,-146.538201647721,-336.586093113348,-551.533545239255,-291.839320581187,-250.25249492051896
249,-314.513609425341,-314.513609425341,0.0,-620.775336512104,-551.650545215703,-627.0569816789421,-310.897291034469,-139.268828149636,150.292860952812,-528.546152292527,-321.293821162462,23.267802728227306
250,-575.841820015014,-575.841820015014,0.0,-834.8359663972569,-880.2023964921859,-703.0873527811721,-868.0215704072591,-810.474314227402,-295.724136731806,-630.832196216705,-583.342690939009,-263.358998352325
251,-557.645677589033,-557.645677589033,0.0,-671.340066483528,-570.303962400617,-742.1827933282491,-264.908053273655,-60.54824822960379,-219.627358940269,-661.527677805659,-356.02342138702994,-235.80581463715305
252,-718.462221838061,-718.462221838061,0.0,-724.506723500941,-628.061542827649,-803.259613931196,-331.437465833571,-131.258569512785,-479.574574442878,-736.637583253217,-410.078190589389,-409.698361399722
253,-805.9920093156,-805.9920093156,0.0,-622.712411131264,-424.34163603799,-853.8003842070231,76.54364448240341,379.058149909524,-603.484326729633,-792.2470517387441,-263.522054191972,-501.339764755894
254,-2216.5162157497307,-2216.5162157497307,0.0,-751.034548231848,-611.1564862689,-868.2389380768901,-226.846617322803,17.585189660346302,-220.377498335363,-778.117563512951,-415.833070500662,-287.785029263213
255,-2149.774645201243,-2149.774645201243,0.0,-889.387923150854,-815.9345850439861,-896.532636959231,-564.064149123695,-385.647051310272,-57.99160596354729,-792.619348228916,-581.574757795955,-206.29446221728
256,-3045.553037985253,-3045.553037985253,0.0,-946.635385767606,-884.420875631478,-1047.34585340627,-654.6180809663131,-487.029796437276,-1698.12612269204,-1049.64071419069,-642.559434552419,-1207.32392218496
257,-2367.222559973713,-2367.222559973713,0.0,-916.191562279641,-805.510691546722,-994.333870929281,-478.365161001621,-261.90050118944,-393.868096753441,-907.082070961082,-590.264887246654,-438.489701089728
258,-2452.18269516635,-2452.18269516635,0.0,-1104.53144828698,-1098.13057079137,-1038.10380874945,-979.135012034514,-866.5403307732801,-519.409376926054,-956.52087558677,-822.216772507949,-528.161620756822
259,-2680.552143347953,-2680.552143347953,0.0,-1040.08434885451,-963.92000677789,-1098.86789378639,-704.9875041726781,-522.219343644088,-914.7751358598108,-1041.01313682526,-726.791618978727,-779.302162808901
260,-2382.715704460749,-2382.715704460749,0.0,-1049.19730649394,-955.446691503347,-1090.4433498227302,-660.9316283838369,-460.16718025492,-326.917749656571,-991.028589339126,-727.288176092992,-438.948638068155
261,-2737.784640397313,-2737.784640397313,0.0,-1061.57513801277,-953.733643967369,-1164.45277181294,-630.6268080519001,-415.361466181827,-962.437147146992,-1104.9739233597,-732.547633026297,-832.996403704015
262,-2742.740894066282,-2742.740894066282,0.0,-1262.22957040752,-1272.05422215492,-1191.83237847049,-1183.8696631386802,-1085.86045237504,-944.360995434878,-1128.9347467712,-982.55098719879,-833.5767917958591
263,-2495.94162775212,-2495.94162775212,0.0,-1028.5833672719,-856.3756864156211,-1185.19158833663,-403.716447505682,-123.26488945202,-456.794200547912,-1087.77015579247,-669.811500813843,-551.296642305755
264,-720.029419117948,-720.029419117948,0.0,-1132.0616667458,-1012.8058667598,-1185.29186042675,-665.640374904065,-437.730683034326,-93.368093797122,-1061.7323146028698,-794.904037098691,-342.843055560882
265,-1093.84569831862,-1093.84569831862,0.0,-974.485110166082,-728.6151424377341,-1255.09091981455,-127.811300410946,227.122573887495,-770.5925404181661,-1174.74695828767,-581.984839353073,-758.917836727493
266,-1283.1384734274302,-1283.1384734274302,0.0,-1441.31782569425,-1502.9829813181698,-1299.4065074767698,-1516.83937130958,-1469.0306056770598,-1104.25345058107,-1239.55812562315,-1179.53889561304,-967.7491091784932
267,-1488.38924277367,-1488.38924277367,0.0,-1330.67553804262,-1301.06113183101,-1343.99511076354,-1131.94838346498,-992.4500413105612,-1469.5573335942802,-1306.88301981358,-1028.697369327,-1194.77908709733
268,-1299.9372984543902,-1299.9372984543902,0.0,-1462.87314044798,-1511.7224426069502,-1336.13301660582,-1499.12709629573,-1437.68244782554,-1099.90648672095,-1273.00692852795,-1193.4428489005802,-979.356063319072
269,-1462.89750730503,-1462.89750730503,0.0,-1348.7280356188,-1306.76747275049,-1371.63897625958,-1112.14238169836,-959.477853514535,-1389.71189237597,-1326.50519096216,-1039.29980406911,-1159.35149261909
270,-1312.9101735238,-1312.9101735238,0.0,-1289.2503006896002,-1195.84543152354,-1365.03294239615,-897.921713189578,-693.402864021664,-1095.73420628444,-1299.20066714849,-956.695082878835,-987.708586556556
271,-1167.41631004744,-1167.41631004744,0.0,-1160.82776952697,-969.68829859999,-1357.1275305069,-475.885362057811,-173.221896442614,-812.042838828475,-1271.42431507054,-785.306867399491,-821.3867005604269
272,-1477.5394158294598,-1477.5394158294598,0.0,-1387.60798141925,-1346.42083072352,-1405.93400544301,-1152.11251995748,-998.991359887175,-1382.8735230639002,-1357.3462901655198,-1075.2729329717,-1167.66822417024
273,-641.382562473087,-641.382562473087,0.0,-1471.73289616007,-1483.1460478958802,-1305.38517024721,-1393.62832730659,-1292.6974549814802,189.500400845544,-1151.49514812767,-1180.8614080497198,-225.251981640751
274,-1247.61997987085,-1247.61997987085,0.0,-1387.3656263720902,-1336.12908917618,-1388.45297831035,-1120.90197603709,-956.911400093902,-939.2975734943428,-1309.08602470521,-1068.56484515754,-905.0553852218468
275,-1016.0137685572802,-1016.0137685572802,0.0,-1297.02715626774,-1180.5356037891302,-1361.82082507828,-834.3884453982829,-604.732839486044,-502.108251706765,-1252.95641607096,-949.180513512861,-642.994636175019
276,-1841.0297711985,-1841.0297711985,0.0,-1342.59723185679,-1256.58176307631,-1469.17024959319,-970.976757395365,-771.3872204949021,-2044.18178008182,-1462.6141903562198,-1006.7323414105,-1569.36190625554
277,-1109.50687987722,-1109.50687987722,0.0,-1226.80667624366,-1060.97173858276,-1374.366620855,-615.317780454632,-335.49875998740004,-675.330573784935,-1276.63521985848,-855.654015572298,-745.706590843625
278,-1601.82197274138,-1601.82197274138,0.0,-1386.93229166302,-1334.0445140305,-1435.05297081892,-1113.87486127277,-946.592986147564,-1598.6653571568302,-1398.76737170332,-1063.10613029893,-1298.51040325763
279,-1057.239283482,-1057.239283482,0.0,-1517.77647807902,-1559.0760133622302,-1360.43352135794,-1526.87097174961,-1453.36639485377,-583.510375706575,-1256.79486945202,-1233.23688154535,-685.617578876879
280,-1175.06243033272,-1175.06243033272,0.0,-1247.56311510083,-1106.6176784639,-1369.09821236128,-709.512678324626,-453.353114822293,-809.8829260121629,-1280.83817847159,-883.839104182213,-817.862261412748
281,-1359.13265439045,-1359.13265439045,0.0,-1446.25489818724,-1449.56840404595,-1384.37308593308,-1340.57127421161,-1228.26063851856,-1162.13944816332,-1320.01122643655,-1143.27672191901,-1024.87357753257
282,-929.50041849033,-929.50041849033,0.0,-1259.5028978572198,-1141.44558660535,-1318.80914782248,-789.296807863499,-555.2053403735221,-367.829862081192,-1202.2220843940402,-903.429230693846,-542.0590553694809
283,-1403.21289997517,-1403.21289997517,0.0,-1255.78151626159,-1144.70274105873,-1367.5616502338698,-806.1010197285581,-578.578073601242,-1265.89327024697,-1311.46770813967,-901.619223842905,-1075.30757585748
284,-1357.57652094133,-1357.57652094133,0.0,-1254.01996848369,-1152.75905907839,-1347.64790165701,-833.383054656997,-615.2679596408921,-1193.92520836367,-1287.66385096413,-902.9859064162108,-1024.8240058939
285,-1440.22799907318,-1440.22799907318,0.0,-1098.80171099721,-902.465792615434,-1342.39620946967,-392.529755554711,-78.92963687576609,-1363.87080442221,-1294.75430743185,-705.941790092067,-1118.86055034974
286,-1339.2394864499,-1339.2394864499,0.0,-1273.23300859644,-1211.73524192658,-1311.70833124915,-971.065493603338,-791.8935119499561,-1191.97260500366,-1253.80803433467,-937.081440577226,-1006.65656051873
287,-927.60770305105,-4087.544811764901,1.0,-1362.59350148861,-1378.39471785176,-1239.27587928249,-1291.91292090819,-1189.6299076014698,-440.532437780121,-1132.70308791573,-1058.4906426358,-545.3952003365249
288,-1026.04942666049,-4185.986535374341,1.0,-1198.88182692295,-1117.98163965855,-1230.6991978937,-837.6870207735201,-638.2925891528901,-645.3835139952861,-1139.19930299328,-852.256082953439,-657.952738081239
289,-861.52690616649,-4021.464014880341,1.0,-1202.17961654163,-1141.69648050296,-1186.57564551304,-901.825949383035,-722.438554301784,-359.85297299546204,-1077.66045092017,-863.224610963966,-475.057835563726
